d8b53feb-c527-4478-aeeb-634606489d36,2007.5,53.0,3236.5
d8b53feb-c527-4478-aeeb-634606489d36,-4284.5,57.0,-3641.5
d8b53feb-c527-4478-aeeb-634606489d36,946.5,52.0,3213.5
c2785515-229f-43fe-9cde-a2c201f40990,163.5,107.0,1403.5
c2785515-229f-43fe-9cde-a2c201f40990,-2260.5,65.0,741.5
c2785515-229f-43fe-9cde-a2c201f40990,-931.5,64.0,-4696.5
8366eceb-5459-4be2-89c0-f05ccf884206,2833.5,64.0,3273.5
8366eceb-5459-4be2-89c0-f05ccf884206,-138.5,60.0,-3564.5
8366eceb-5459-4be2-89c0-f05ccf884206,-7848.5,64.0,-9091.5
